timestamp,activity,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,NOSE_x,NOSE_y,NOSE_z,Left Knee,Right Knee,Trunk Inclination
00:42.5,seated,0.808638096,0.481165856,-0.115185954,0.783739865,0.47930482,0.114992835,0.806278825,0.636271834,0.049613796,0.783344328,0.619251847,0.290435553,0.805310369,0.795922279,0.212991804,0.794481754,0.761203706,0.496394068,0.815448105,0.236195743,-0.366056502,0.790981054,0.240776569,0.043511067,0.786133051,0.446270108,-0.344600201,0.778683126,0.432501912,0.117363095,0.734651983,0.189864919,-0.188676745,179.476116,175.3518744,178.3353659
00:42.6,seated,0.808083653,0.481317639,-0.11629995,0.782604337,0.479187846,0.116101995,0.805196464,0.637162149,0.066730395,0.784690261,0.620625496,0.299415588,0.805251777,0.795879066,0.240414545,0.796830475,0.761280775,0.512785554,0.816063285,0.236229733,-0.365060985,0.789644361,0.240652606,0.053415399,0.786923468,0.445292413,-0.342924654,0.775587678,0.430438071,0.148068339,0.73449856,0.189602479,-0.181095049,178.918687,175.9118598,178.2211638
00:42.7,seated,0.807908356,0.48082304,-0.115597092,0.78180629,0.479134917,0.115424834,0.804017901,0.634461939,0.039665285,0.784366786,0.620473862,0.25356856,0.805100083,0.795501649,0.182770103,0.797683477,0.763311148,0.412153721,0.815782547,0.235043764,-0.311558485,0.785955548,0.243307963,0.083113708,0.790050864,0.439427197,-0.326150477,0.773750603,0.430698782,0.134798735,0.734104395,0.189190596,-0.144634992,178.1644422,175.7115791,178.5698902
00:42.7,seated,0.806706548,0.480748475,-0.115305737,0.77927655,0.479616284,0.115102544,0.803912342,0.634379685,0.026066178,0.7818501,0.620410025,0.245803595,0.805013299,0.7950297,0.163553208,0.796036124,0.764241934,0.403477579,0.815636337,0.234092087,-0.296266526,0.781869769,0.246136472,0.090711035,0.791253924,0.435987264,-0.314841926,0.769111991,0.434711874,0.132362708,0.733808637,0.189070508,-0.133569345,178.5653836,175.4143665,178.6251963
00:42.8,seated,0.805174351,0.47974202,-0.115186311,0.778991699,0.479595184,0.114977896,0.802860916,0.632906973,0.001086894,0.781308651,0.620378733,0.227146789,0.804966152,0.794793963,0.124073446,0.796152472,0.766388834,0.362397552,0.815354943,0.232307494,-0.286979645,0.779419243,0.247504666,0.093739614,0.794006944,0.432379156,-0.314022869,0.767982662,0.434866905,0.127013355,0.733704388,0.189219892,-0.126009479,178.3896058,175.1379471,178.7326995
00:42.9,seated,0.803670883,0.479628652,-0.114897251,0.778479934,0.479808927,0.114699915,0.802379906,0.632018149,-0.013351537,0.781506658,0.6203354,0.218833417,0.804901719,0.794484079,0.102572896,0.796246111,0.766480386,0.346249729,0.815047085,0.232040301,-0.271077782,0.776979268,0.2502096,0.112345196,0.793131471,0.432572782,-0.298293412,0.764143705,0.439108968,0.12474487,0.734336436,0.189049304,-0.109459639,178.6253473,175.4747797,178.8144166
00:42.9,seated,0.802909374,0.479275972,-0.114767328,0.778405368,0.479786009,0.114576742,0.800713062,0.630606949,-0.019175466,0.781010985,0.619371831,0.21980302,0.804875493,0.793765843,0.087089472,0.796766937,0.766426861,0.345262468,0.814134419,0.231863186,-0.269118249,0.776239097,0.251367688,0.110202178,0.79505372,0.43101266,-0.296859264,0.764656723,0.438938111,0.123417057,0.734387279,0.189440101,-0.10768576,177.7071223,174.9538783,178.9093466
00:43.0,seated,0.799536824,0.480678499,-0.114511333,0.778312445,0.481473118,0.114330091,0.798495173,0.630673587,-0.00857924,0.781175196,0.619397581,0.230239585,0.804469109,0.793298304,0.108133815,0.796645641,0.765167236,0.368791789,0.810501277,0.231871843,-0.27480644,0.775378764,0.252628535,0.104695186,0.797250867,0.429261535,-0.293585658,0.766273975,0.439395577,0.123176381,0.732980609,0.191761017,-0.114814058,177.4983271,175.1309676,179.0367742
00:43.0,seated,0.796334207,0.486755043,-0.1143298,0.778011501,0.487142205,0.114156149,0.797881126,0.633586705,0.004520415,0.781728864,0.621567011,0.243146583,0.80424583,0.793394446,0.126012906,0.796664834,0.765144527,0.395499706,0.808265865,0.232793376,-0.277158201,0.773725033,0.254824847,0.103638887,0.797055125,0.429406285,-0.283666164,0.764284015,0.441862971,0.120581485,0.730382144,0.192258105,-0.120899476,178.3228793,175.6450858,179.0992805
00:43.1,seated,0.795395255,0.48770535,-0.114289835,0.77750814,0.487953067,0.114130594,0.797346175,0.636660933,-0.000257921,0.780807972,0.62154901,0.27310887,0.804100692,0.793384373,0.127860934,0.795962393,0.762723625,0.465494961,0.806696892,0.233300135,-0.282583386,0.773265004,0.255301893,0.10235931,0.797462463,0.428798825,-0.279182315,0.769024253,0.441741318,0.122482717,0.727617145,0.193534464,-0.121013202,178.2825537,175.2879566,179.1697183
00:43.2,seated,0.79399693,0.488522887,-0.114260234,0.777291656,0.488377392,0.114106797,0.796421409,0.63745898,0.000226779,0.780611098,0.621483505,0.28067565,0.80407697,0.793599367,0.114381455,0.796934068,0.761548996,0.461475283,0.804777443,0.233621731,-0.274166644,0.772192299,0.256271273,0.113323964,0.798103631,0.42774871,-0.278874457,0.768997192,0.441497058,0.138625294,0.726616025,0.19346495,-0.119819954,178.1256521,174.7814049,179.3316495
00:43.2,seated,0.790857434,0.488208175,-0.114067934,0.77451098,0.487997919,0.11391367,0.793407559,0.637409925,-0.002089913,0.777563691,0.620519459,0.286361873,0.80405885,0.793582201,0.105536655,0.796390414,0.759520352,0.478468239,0.797467709,0.23341766,-0.258176267,0.7631253,0.256041586,0.124362037,0.799261689,0.423092365,-0.251232803,0.770587325,0.437249511,0.152438968,0.720812082,0.193599969,-0.107533298,177.0775369,173.6062243,179.4378972
00:43.3,seated,0.789446175,0.487906784,-0.112699412,0.772341847,0.487715155,0.112559974,0.789984643,0.635465801,-0.00588893,0.77355653,0.618409991,0.282506645,0.804042816,0.793568492,0.099778056,0.796000361,0.758329213,0.470838547,0.796159744,0.23335363,-0.255651444,0.762505472,0.257374883,0.120932877,0.799274325,0.421404958,-0.260352403,0.771010995,0.436897129,0.148341998,0.71864593,0.195581332,-0.095997728,175.1278194,171.4195576,179.6310093
00:43.3,seated,0.789007187,0.485670924,-0.112214029,0.769076169,0.486984581,0.112087607,0.788857877,0.633677721,-0.004921888,0.771553636,0.616168201,0.28556484,0.803941429,0.793561697,0.101180598,0.795015216,0.757959068,0.479374975,0.796523452,0.233320326,-0.260931671,0.760672688,0.257573217,0.116052888,0.799656093,0.42114529,-0.264390796,0.770839036,0.434431762,0.158242375,0.717477798,0.197650999,-0.102275789,174.5528322,171.7032962,179.8944839
00:43.4,seated,0.788610339,0.485465676,-0.112632692,0.768481851,0.486648142,0.112517163,0.787424207,0.634930313,-0.004452221,0.771442533,0.615907311,0.305772603,0.803843021,0.793712914,0.106374681,0.794285059,0.754961133,0.526801705,0.79570657,0.233317509,-0.265002728,0.760239124,0.257360905,0.113961719,0.800781071,0.418899357,-0.252743781,0.773667991,0.427816033,0.154735714,0.716271281,0.198970422,-0.106414236,173.6416654,171.9834055,179.8635555
00:43.4,seated,0.78739655,0.482743323,-0.112026013,0.760679603,0.482775658,0.111957751,0.777775168,0.634175658,-0.058708895,0.757074654,0.597818613,0.276318967,0.800022423,0.790837824,0.010680664,0.792222619,0.712508619,0.51155442,0.790646017,0.233316362,-0.228482485,0.750340581,0.260252476,0.128549635,0.803089619,0.419612348,-0.2490118,0.757456899,0.426033974,0.143019661,0.712509274,0.19909811,-0.101778604,168.2821426,161.1669483,179.1393772
00:43.5,seated,0.785930336,0.480037957,-0.110013291,0.758551478,0.478238761,0.109917425,0.775232017,0.632157743,-0.041963581,0.750683665,0.594907403,0.236511901,0.797295213,0.783712506,0.043732669,0.790473938,0.72649771,0.418544948,0.789327681,0.233312324,-0.231396034,0.748507142,0.260979205,0.125888497,0.810464561,0.419713497,-0.238369226,0.758849204,0.426565975,0.124657705,0.710204422,0.199415177,-0.103894807,167.6942343,159.3177062,179.1792443
00:43.6,seated,0.78365159,0.478014946,-0.109395482,0.756573081,0.476963043,0.109282397,0.773136318,0.62660408,-0.032311667,0.752163827,0.598064542,0.200563282,0.794722557,0.778222442,0.065080449,0.790050447,0.732195079,0.346499771,0.787603378,0.234807387,-0.243421108,0.745852411,0.262835085,0.110860787,0.81289959,0.423890144,-0.265614569,0.747949004,0.437009275,0.112758934,0.708077312,0.199320361,-0.130917579,167.8492018,162.1419002,179.1520447
00:43.7,seated,0.77586925,0.475459188,-0.10498073,0.753188729,0.475988477,0.10489396,0.760126472,0.618656397,-0.038575895,0.752783716,0.605606079,0.165417284,0.767839968,0.771820903,0.057926826,0.778237998,0.751924694,0.260232359,0.782679796,0.236313298,-0.247160405,0.736421704,0.264619082,0.0747758,0.818021894,0.43799451,-0.29314357,0.731425643,0.449565798,0.077892691,0.704021573,0.199246719,-0.174203947,170.8431964,169.9522865,178.7339578
00:43.8,seated,0.759055734,0.475700855,-0.104883805,0.742415249,0.476147026,0.104825638,0.731058955,0.618239701,-0.044558261,0.752968013,0.608026087,0.200506717,0.696738541,0.770629466,0.033806108,0.788462996,0.75585109,0.325693905,0.774973512,0.24176313,-0.242569566,0.724398255,0.267926425,0.085168973,0.815472424,0.460392535,-0.310089201,0.706507146,0.460062832,0.087082446,0.692384124,0.199931577,-0.152382389,178.4202049,171.0730172,179.7279813
00:43.8,seated,0.754586399,0.47510618,-0.105060004,0.738129556,0.475545287,0.10496819,0.716116786,0.614022493,-0.0822106,0.751894772,0.607868433,0.209638834,0.683268666,0.768186271,-0.021547833,0.790223181,0.756735444,0.345052034,0.771961749,0.245887935,-0.244950578,0.717923701,0.269540608,0.079810843,0.811577499,0.468242258,-0.329567015,0.696530342,0.463181645,0.062507249,0.688726068,0.199808821,-0.178725764,176.5494791,171.500746,179.6273778
00:43.9,seated,0.748235047,0.474558145,-0.106023327,0.734244525,0.474259377,0.106022581,0.705067098,0.610414207,-0.133801863,0.750747919,0.606899559,0.203819677,0.672881126,0.76711762,-0.100992337,0.791398704,0.756548464,0.332316488,0.766496599,0.247695848,-0.238909051,0.713961005,0.27063179,0.079439506,0.803986669,0.47003457,-0.328028262,0.689259648,0.465574265,0.053815596,0.686449349,0.199557289,-0.189064145,173.9792656,171.895247,179.7308894
00:44.0,seated,0.723011851,0.482456088,-0.109088078,0.714366078,0.480564326,0.109144486,0.68068707,0.618598402,-0.087702408,0.742793977,0.612328768,0.235914975,0.648483455,0.767229021,-0.027763482,0.791389227,0.759810328,0.37475428,0.744842649,0.253080457,-0.261249393,0.696634293,0.271033883,0.08230745,0.767340541,0.478113532,-0.325991958,0.669669271,0.463692218,0.067793049,0.66966027,0.199127927,-0.172995955,174.9554842,173.937753,179.4649214
00:44.0,seated,0.71475029,0.483192563,-0.116453506,0.709722757,0.482334703,0.116512321,0.670636535,0.621380389,-0.089146063,0.739648819,0.618287206,0.235949546,0.64520967,0.770737529,-0.025850749,0.789326608,0.75923121,0.377393097,0.733358026,0.254552305,-0.274181485,0.689488649,0.272375584,0.082731865,0.753109872,0.47597304,-0.344262958,0.665122628,0.462395191,0.063333802,0.66345793,0.196363449,-0.186986715,171.9568594,172.9982993,179.7875422
00:44.1,seated,0.707616091,0.484341353,-0.119149223,0.705900788,0.484267384,0.119168557,0.660413384,0.622962952,-0.062654667,0.732135713,0.625191152,0.252228677,0.645219445,0.774164498,0.032763235,0.785780311,0.759028554,0.406824738,0.725908399,0.255400836,-0.283966154,0.683298588,0.273671597,0.084187627,0.741099358,0.478314936,-0.33024767,0.657592118,0.462918669,0.070039771,0.65588063,0.195819527,-0.174083322,166.9338059,168.7038273,179.4382017
00:44.2,seated,0.686801076,0.483497947,-0.124707855,0.663106322,0.479108125,0.124693118,0.648344398,0.623382688,-0.126887828,0.662028432,0.623201013,0.195993349,0.714428663,0.717927098,0.039989661,0.662223518,0.764570534,0.321437895,0.704092383,0.254259706,-0.325635493,0.660768151,0.269416243,0.059979063,0.690973401,0.486837387,-0.373980731,0.625953913,0.464612156,0.057671357,0.639505982,0.184976846,-0.253292263,129.6755542,179.492339,178.0488457
00:44.3,seated,0.658409417,0.484614551,-0.122561082,0.628646553,0.478422701,0.122561619,0.637084723,0.636167347,-0.057008963,0.630461574,0.622255623,0.272957385,0.650137782,0.746420801,0.058313109,0.684213877,0.726156294,0.460662067,0.688205183,0.253481656,-0.343012035,0.639719427,0.261335343,0.037797336,0.642021179,0.481307924,-0.35888797,0.602484107,0.45937869,0.005609464,0.624517798,0.173145011,-0.28017813,165.2387087,153.3684974,174.7901872
00:44.3,seated,0.653205752,0.484392077,-0.12252824,0.616723955,0.476909578,0.122531608,0.634598851,0.638994873,-0.006282716,0.611980975,0.620425999,0.261381418,0.643081963,0.75789839,0.172578424,0.666822553,0.730880737,0.469320923,0.680483162,0.250786841,-0.412419617,0.633763492,0.252068609,-0.009906716,0.629160523,0.477726996,-0.429852158,0.599923372,0.452043355,-0.012881187,0.615856111,0.16877985,-0.403575033,169.0564683,151.7024267,174.478504
00:44.4,seated,0.641761899,0.479631513,-0.121451162,0.598810494,0.469704896,0.121570572,0.637736976,0.633328557,-0.054397773,0.584731638,0.620043874,0.229061842,0.642450809,0.759911358,0.100957252,0.622501194,0.735069096,0.443707764,0.673318744,0.248049751,-0.355167925,0.620377719,0.245477885,0.028971106,0.612779498,0.468927503,-0.394810796,0.585208416,0.430758119,0.033836707,0.605593324,0.165806711,-0.338592291,176.367257,156.4719471,173.3522247
00:44.5,seated,0.642491579,0.478454947,-0.103380427,0.594904661,0.469400346,0.103477284,0.638504267,0.633264363,-0.058961581,0.573426187,0.619808376,0.203845903,0.639984369,0.766541839,0.114539839,0.60069102,0.73779732,0.451771677,0.671324253,0.246944934,-0.337535322,0.611976802,0.244702205,0.025724789,0.606526792,0.461260825,-0.376944363,0.577485025,0.428486973,0.025261786,0.607242167,0.166364238,-0.361962259,177.8883333,158.8615315,174.2540943
00:44.5,seated,0.62689054,0.478440404,-0.092246138,0.5711326,0.469983637,0.092382722,0.629355252,0.63172245,-0.0605372,0.539170623,0.611435175,0.183946297,0.641578436,0.767891467,0.093553387,0.51641047,0.74384892,0.378699124,0.658805668,0.248292357,-0.336824089,0.576283336,0.246710733,-0.010770575,0.595070779,0.461310178,-0.37370652,0.547546744,0.429567963,-0.024000559,0.592541099,0.16575934,-0.386756003,175.7918165,177.0205048,175.3266258
00:44.6,seated,0.626562059,0.478178978,-0.088371977,0.572938561,0.469434053,0.088459805,0.629134119,0.631030202,-0.063578025,0.537044108,0.609401822,0.19253476,0.641891599,0.769870341,0.082667887,0.514441609,0.744487107,0.380435169,0.655343652,0.249193624,-0.331781209,0.575649023,0.248126671,-0.026131159,0.599631548,0.460650891,-0.371282995,0.547716379,0.433663547,-0.038262624,0.589209914,0.165365443,-0.400777489,175.714093,175.1153284,175.9994278
00:44.7,seated,0.604400456,0.480603814,-0.067624852,0.544715822,0.47573489,0.067754194,0.617748082,0.631626844,-0.042442113,0.512189209,0.609551013,0.147351071,0.63827765,0.771407843,0.108610213,0.490973622,0.749935269,0.346981317,0.633091986,0.252550274,-0.252441078,0.530645192,0.251378119,-0.050866194,0.610708773,0.472902566,-0.34752807,0.508368134,0.455529362,-0.075919524,0.571961164,0.167145804,-0.384675384,176.6954879,174.9318956,178.1489714
00:44.8,seated,0.593026102,0.48216486,-0.055095531,0.53411901,0.479413211,0.055190913,0.610881448,0.631839216,-0.04539993,0.505384743,0.612527013,0.161579654,0.635701239,0.772700369,0.097319849,0.492899656,0.75572741,0.360757738,0.623268664,0.255962193,-0.240075663,0.516665816,0.254483283,-0.087841704,0.612252116,0.477625877,-0.324970007,0.500806987,0.460823745,-0.117991507,0.56150347,0.168947607,-0.408718586,176.8099629,172.8016953,178.3761301
00:44.8,seated,0.585105062,0.481683463,-0.030711945,0.522266865,0.479677469,0.030741552,0.600983858,0.631263196,-0.052717634,0.496347517,0.612604439,0.082507804,0.618836999,0.773434043,0.059659041,0.491551489,0.759715378,0.266118765,0.60705483,0.258707881,-0.225294203,0.497059107,0.258149177,-0.141181797,0.610020638,0.483768642,-0.292196363,0.484937817,0.463538557,-0.172933653,0.546474814,0.177743822,-0.434375852,178.9021338,170.8336405,179.5800583
00:44.9,seated,0.567713976,0.481627822,-0.003096079,0.50232929,0.480644912,0.003089211,0.585788369,0.614343107,-0.256448716,0.485399067,0.612000346,-0.204090804,0.57707727,0.770686567,-0.15221028,0.48897332,0.762970686,-0.085400134,0.584097743,0.263851136,-0.190434843,0.470301479,0.267852038,-0.151128098,0.598009348,0.483157665,-0.272091895,0.459198236,0.470306724,-0.223226711,0.522832453,0.198538363,-0.433881521,169.055552,171.2994797,177.9191665
00:44.9,seated,0.56812793,0.481468976,-0.003256359,0.502358258,0.480476826,0.003280731,0.582642019,0.609159648,-0.245492607,0.486272395,0.61074394,-0.062881038,0.572583795,0.769018412,-0.159215778,0.488639534,0.762370944,0.08733286,0.584091544,0.268614113,-0.191719547,0.469655931,0.272391051,-0.153573275,0.596906602,0.483120739,-0.279065013,0.457169116,0.470087826,-0.213238686,0.520970285,0.204218417,-0.427040964,169.9149772,172.0661358,177.722832
00:45.0,seated,0.566226363,0.481824607,0.000636153,0.499463409,0.481537998,-0.000658747,0.579370618,0.610995412,-0.242572382,0.48411569,0.610767126,-0.159150422,0.56682694,0.768340647,-0.08506462,0.488271952,0.762560606,0.001086915,0.581831932,0.272823989,-0.200916335,0.465643108,0.280044138,-0.173412412,0.594785333,0.483589798,-0.289856583,0.454520851,0.477206975,-0.247193068,0.518509746,0.212157428,-0.447699636,169.6316332,171.658645,177.4593004
00:45.1,seated,0.559087157,0.488274455,0.005149699,0.495692551,0.489203304,-0.005142809,0.573897719,0.609867215,-0.346185386,0.476836294,0.609375298,-0.324984491,0.563187063,0.764962912,-0.143910825,0.488007605,0.762161374,-0.12240921,0.574560583,0.300436974,-0.230657846,0.45821017,0.313214749,-0.244488671,0.584826529,0.497703701,-0.3370682,0.452152878,0.507817745,-0.34684813,0.514789879,0.255461961,-0.532136142,169.1048368,166.900525,176.5382207
00:45.2,seated,0.556366563,0.496242642,0.003208566,0.494671255,0.497907221,-0.003154155,0.573812544,0.604217947,-0.361894071,0.471410424,0.609439731,-0.351974308,0.562128842,0.765262306,-0.164332673,0.488975585,0.762160957,-0.14843826,0.572665274,0.320020974,-0.261155188,0.460115194,0.330090642,-0.247065738,0.582009017,0.514950216,-0.356782734,0.449941933,0.529477179,-0.334681183,0.512012661,0.284858823,-0.545487106,166.6723074,161.6584376,176.962289
00:45.3,seated,0.553921819,0.500856519,0.001648287,0.489916086,0.50331372,-0.001472366,0.576279461,0.597847819,-0.375923306,0.465799183,0.607835829,-0.383844435,0.561977029,0.764658391,-0.211916298,0.487936646,0.762259781,-0.205819651,0.572497964,0.363131613,-0.341944188,0.462193787,0.36872974,-0.32622239,0.58634001,0.547552764,-0.461085379,0.448309034,0.563190222,-0.424677432,0.517523289,0.335647404,-0.640270054,162.1187989,158.8491867,178.0763055
00:45.4,seated,0.554283082,0.50243175,-0.000878817,0.491116196,0.504379451,0.001080728,0.577682018,0.596479833,-0.37378183,0.467141062,0.608009338,-0.362710059,0.561754823,0.764773011,-0.223318905,0.489446491,0.762374938,-0.201893449,0.570545673,0.364436924,-0.360389411,0.462586164,0.371489376,-0.333867967,0.587819278,0.551831126,-0.48871237,0.4474594,0.563688695,-0.429614395,0.516826928,0.334408313,-0.652170002,160.6222697,158.7514236,177.4070439
00:45.5,seated,0.554409206,0.514988005,0.000887454,0.491882503,0.515132844,-0.000698764,0.580126226,0.598291934,-0.421400607,0.467618376,0.608404696,-0.406941712,0.561488748,0.764826357,-0.23318097,0.489300638,0.76229322,-0.202921674,0.57318455,0.402437717,-0.381178409,0.464559168,0.405422121,-0.365508765,0.597522318,0.589726746,-0.513079882,0.44481349,0.597834945,-0.484915793,0.518505633,0.37571463,-0.695872664,156.4582437,157.3980987,177.7975328
00:45.5,seated,0.553927064,0.517548025,0.001284138,0.491160542,0.518395007,-0.001082129,0.581802905,0.602025628,-0.394438237,0.468375981,0.61616528,-0.380968243,0.562212586,0.764882326,-0.193344235,0.489266485,0.76214397,-0.16663523,0.573743761,0.413109869,-0.384427518,0.465404809,0.417411417,-0.368196756,0.605834544,0.601044834,-0.487744421,0.442326367,0.607907951,-0.470717967,0.519582868,0.386526614,-0.695709407,154.8789398,158.7377146,178.3439583
00:45.6,seated,0.55234015,0.522364736,0.001780375,0.490323395,0.525461912,-0.001594604,0.582744539,0.610357881,-0.37637955,0.468702078,0.621931851,-0.366069227,0.562436938,0.765011072,-0.174039394,0.489900291,0.762488723,-0.150502354,0.573371828,0.420721561,-0.384131789,0.464510918,0.427096665,-0.371499479,0.610064626,0.606941044,-0.471433967,0.442044079,0.612384439,-0.462932825,0.52031976,0.39473924,-0.692295551,153.4576224,158.7908684,178.6307203
00:45.6,seated,0.551524878,0.548205733,0.002766867,0.491007566,0.550130963,-0.002582753,0.583096862,0.614403129,-0.361333787,0.468034178,0.624246478,-0.36066097,0.561829209,0.765149415,-0.164828062,0.490190506,0.763031602,-0.142582536,0.574422598,0.443560541,-0.357649744,0.467818201,0.450927079,-0.344592333,0.616700292,0.617087603,-0.453583062,0.441166222,0.617846727,-0.435407072,0.521432042,0.417375863,-0.648487449,146.4713727,153.7078372,179.9180274
00:45.7,seated,0.551085413,0.557495534,0.002466432,0.491742432,0.561014295,-0.002333181,0.583879828,0.613939822,-0.369758189,0.469347864,0.625101447,-0.359674513,0.562376201,0.765305221,-0.178208783,0.48990804,0.762976289,-0.166694805,0.574527442,0.447223246,-0.328141659,0.468927234,0.459193081,-0.321688652,0.618361712,0.6213395,-0.417090833,0.443280399,0.619356751,-0.41149503,0.522375941,0.422303319,-0.605437636,141.7576136,152.2570184,179.8306655
00:45.7,seated,0.550971329,0.562624931,0.002182125,0.492412031,0.566074312,-0.002074334,0.584824681,0.613577187,-0.374547213,0.469443887,0.625043094,-0.360855728,0.562764347,0.764961541,-0.180623129,0.489936441,0.762952864,-0.169472173,0.575197577,0.451986611,-0.314194262,0.469503343,0.461904019,-0.314914495,0.620477974,0.624549448,-0.402455568,0.444508791,0.617454708,-0.406623214,0.522942901,0.420316011,-0.586525142,138.1084001,150.2672932,179.6485722
00:45.8,seated,0.551061273,0.576600373,0.001396472,0.493471712,0.57758671,-0.001285837,0.584622145,0.613365352,-0.371221393,0.468877226,0.623291969,-0.361690193,0.563247561,0.764764607,-0.226397872,0.490258873,0.763431728,-0.216792777,0.575438857,0.452016324,-0.192763343,0.470901638,0.459424675,-0.197908163,0.619967222,0.612844288,-0.262661815,0.444835722,0.606984675,-0.288335025,0.524491966,0.407691121,-0.443859577,129.5727193,143.0399027,179.573378
00:45.9,seated,0.550708115,0.581396699,0.00081915,0.493344009,0.582773864,-0.000704058,0.58379972,0.6132496,-0.382767618,0.469713837,0.619662941,-0.376574486,0.563279927,0.764923632,-0.244376615,0.490285456,0.763862014,-0.234898329,0.575690746,0.448823661,-0.168089122,0.471490711,0.456275791,-0.181775331,0.618175685,0.610841691,-0.245164067,0.445979983,0.602717638,-0.280954421,0.525458992,0.398225605,-0.423633099,126.2026187,139.2383416,179.307955
00:45.9,seated,0.54924047,0.583449662,0.000516608,0.492447615,0.586325765,-0.000403417,0.58311975,0.613153219,-0.380117267,0.468956321,0.617303431,-0.368076861,0.563351631,0.764952779,-0.247582346,0.489631355,0.763415396,-0.233758211,0.575276136,0.445654422,-0.136083633,0.472269297,0.450586587,-0.150760531,0.61735338,0.60852927,-0.200557977,0.446625948,0.600813448,-0.24722977,0.526403546,0.393232763,-0.380178243,123.8229708,134.7719094,178.7732803
00:46.0,seated,0.546926618,0.582511067,0.000415205,0.490293682,0.585929751,-0.000300306,0.583135962,0.611928523,-0.374464452,0.465432078,0.617129505,-0.362053245,0.563590884,0.76499629,-0.30723834,0.489139885,0.763041496,-0.282677472,0.573556006,0.438632697,-0.056569349,0.472474635,0.442863673,-0.071286805,0.614454806,0.602479398,-0.129502967,0.446917057,0.582594097,-0.209350631,0.526494622,0.386042535,-0.290756881,121.814678,132.2215403,178.2413431
00:46.1,seated,0.546750307,0.582499266,0.000381758,0.489964485,0.586830497,-0.00025326,0.580137074,0.610695004,-0.380693138,0.46256575,0.617202342,-0.359717488,0.56376487,0.764939964,-0.349021852,0.489319026,0.762992561,-0.312310874,0.571562767,0.435591877,-0.018355744,0.472582877,0.439449608,-0.029280385,0.606070399,0.58656323,-0.168183118,0.447061002,0.567970395,-0.227354214,0.526092827,0.373019278,-0.231426328,124.1227805,127.5476856,178.5535748
00:46.1,seated,0.546675026,0.58072567,0.000828706,0.489874214,0.584563196,-0.00067314,0.577642381,0.609969556,-0.375996411,0.462121546,0.616423547,-0.356072932,0.563790739,0.765051305,-0.346463025,0.489128351,0.762940764,-0.316932499,0.570187688,0.433567435,-0.000241864,0.472663105,0.43865186,-0.009223025,0.602065563,0.577574015,-0.216014117,0.447225988,0.56328094,-0.255936891,0.525623322,0.366009176,-0.194225639,128.2564115,128.497956,178.7682218
00:46.2,seated,0.546381652,0.579988599,0.001007226,0.489573717,0.584100604,-0.000832486,0.575957537,0.609790623,-0.370911062,0.462553918,0.615561903,-0.354602337,0.563754678,0.765278935,-0.3357023,0.488699138,0.762864888,-0.316872954,0.569220722,0.432649016,0.003233646,0.472725004,0.436331123,-0.002606148,0.597839653,0.575179398,-0.222059339,0.447350502,0.560200512,-0.263904601,0.524970829,0.362607896,-0.183287293,130.7307842,129.2783704,178.8371248
00:46.3,seated,0.544445634,0.579470575,0.001922867,0.487333685,0.583375394,-0.001729555,0.575021565,0.609571636,-0.373995185,0.462564141,0.61405319,-0.372206241,0.563549161,0.765359938,-0.302061439,0.482107222,0.759592235,-0.290671408,0.56635493,0.431882083,0.006325842,0.4722251,0.431742996,0.00150463,0.58972609,0.561957717,-0.258907497,0.447231114,0.552319586,-0.290406436,0.52362901,0.360086292,-0.171346933,130.3398858,133.4342954,178.6980021
00:46.3,seated,0.543633819,0.580900133,0.00214017,0.485875666,0.584985673,-0.001938666,0.574912667,0.60981071,-0.373146832,0.461665392,0.613473117,-0.37323159,0.563442588,0.765820205,-0.308241516,0.480626732,0.758752406,-0.298077285,0.564673483,0.431817234,0.022274775,0.471630275,0.430055797,0.017427372,0.586697459,0.559149206,-0.256363362,0.447190613,0.549305916,-0.284868687,0.522450745,0.358242154,-0.143110126,128.5418311,132.2041863,178.71973
00:46.4,seated,0.543679893,0.580774426,0.002226943,0.485723644,0.585172713,-0.002021302,0.574936509,0.608819246,-0.373641551,0.461357027,0.612681329,-0.37387687,0.563475192,0.766079724,-0.316426754,0.479940355,0.758603632,-0.30565387,0.563847065,0.432316631,0.028993528,0.470859379,0.429699093,0.022001499,0.585436583,0.558293045,-0.259071976,0.447240591,0.548215032,-0.286095798,0.521727204,0.357421458,-0.136289418,127.7314502,131.20848,179.0004215
